Winner,Final Score Away,Final Score Home,Final Score Difference,Half Score Away,Half Score Home,Half Score Difference,Away FGA,Home FGA,Away FG,Home FG,Away 3PT,Home 3PT,Away EFG,Home EFG,Away Pos,Home Pos,Away TO,Home TO,Away TPP,Home TPP,Away OR,Home OR,Away DR,Home DR,Away ORP,Home ORP,Away DRP,Home DRP,Away DTPP,Home DTPP
Home,115,139,-24,57,67,-10,39,46,21,27,4,9,0.5897435897435898,0.6847826086956522,52,47,11,10,0.2115384615384615,0.2127659574468085,4,4,15,17,0.2222222222222222,0.2105263157894736,0.7894736842105263,0.9444444444444444,0.1923076923076923,0.2340425531914893
Away,123,116,7,59,54,5,46,62,23,23,9,5,0.5978260869565217,0.4112903225806452,52,51,9,8,0.173076923076923,0.1568627450980392,7,18,21,19,0.3043478260869565,0.4615384615384615,0.5384615384615384,0.8260869565217391,0.1538461538461538,0.1764705882352941
Home,109,110,-1,57,49,8,44,42,22,21,5,3,0.5568181818181818,0.5357142857142857,41,40,3,6,0.073170731707317,0.15,8,7,16,15,0.3636363636363636,0.3333333333333333,0.7619047619047619,0.6818181818181818,0.1463414634146341,0.075
Home,102,122,-20,55,53,2,44,41,18,19,5,7,0.4659090909090909,0.5487804878048781,44,43,7,6,0.1590909090909091,0.1395348837209302,8,6,21,18,0.3076923076923077,0.2727272727272727,0.9545454545454546,0.6923076923076923,0.1363636363636363,0.1627906976744186
Home,90,108,-18,51,40,11,38,42,19,15,4,3,0.5526315789473685,0.3928571428571428,41,40,7,5,0.1707317073170731,0.125,6,6,22,14,0.3157894736842105,0.2222222222222222,0.8148148148148148,0.7368421052631579,0.1219512195121951,0.175
Away,141,118,23,81,53,28,40,49,28,20,12,8,0.85,0.4897959183673469,48,46,7,7,0.1458333333333333,0.1521739130434782,3,9,23,11,0.25,0.3103448275862069,0.7931034482758621,0.9166666666666666,0.1458333333333333,0.1521739130434782
Home,111,118,-7,63,51,12,38,44,23,20,7,7,0.6973684210526315,0.5340909090909091,44,43,9,7,0.2045454545454545,0.1627906976744186,4,8,18,11,0.2666666666666666,0.3333333333333333,0.75,0.7333333333333333,0.1590909090909091,0.2093023255813953
Away,134,131,3,69,75,-6,54,55,28,31,7,8,0.5833333333333334,0.6363636363636364,47,46,5,1,0.1063829787234042,0.0217391304347826,14,9,17,14,0.5384615384615384,0.375,0.7083333333333334,0.5384615384615384,0.0212765957446808,0.108695652173913
Home,91,100,-9,40,54,-14,45,44,15,24,2,4,0.3555555555555555,0.5909090909090909,44,42,8,5,0.1818181818181818,0.119047619047619,11,6,17,19,0.3666666666666666,0.3,0.85,0.6333333333333333,0.1136363636363636,0.1904761904761904
Home,79,110,-31,39,63,-24,42,49,16,25,1,7,0.3928571428571428,0.5816326530612245,45,43,7,7,0.1555555555555555,0.1627906976744186,9,12,13,22,0.3461538461538461,0.5,0.5416666666666666,0.8461538461538461,0.1555555555555555,0.1627906976744186
Home,89,95,-6,35,33,2,40,36,14,13,3,2,0.3875,0.3888888888888889,40,40,8,8,0.2,0.2,9,4,20,18,0.3461538461538461,0.1739130434782608,0.8695652173913043,0.6923076923076923,0.2,0.2
Home,87,106,-19,41,47,-6,41,39,17,20,3,3,0.4512195121951219,0.5512820512820513,42,43,5,8,0.119047619047619,0.1860465116279069,4,6,14,21,0.1666666666666666,0.3157894736842105,0.7368421052631579,0.875,0.1904761904761904,0.1162790697674418
Home,107,121,-14,60,68,-8,49,41,23,24,1,9,0.4795918367346938,0.6951219512195121,45,47,7,6,0.1555555555555555,0.1276595744680851,11,2,16,18,0.4230769230769231,0.1176470588235294,0.9411764705882352,0.6923076923076923,0.1333333333333333,0.1489361702127659
Home,87,98,-11,38,36,2,38,40,14,13,3,3,0.4078947368421052,0.3625,42,41,9,12,0.2142857142857142,0.2926829268292683,7,12,18,20,0.2916666666666667,0.4444444444444444,0.6666666666666666,0.8333333333333334,0.2857142857142857,0.2195121951219512
Away,112,99,13,52,51,1,41,39,20,19,11,4,0.6219512195121951,0.5384615384615384,38,41,4,3,0.1052631578947368,0.073170731707317,5,5,17,17,0.238095238095238,0.25,0.85,0.8095238095238095,0.0789473684210526,0.0975609756097561
Away,105,102,3,46,56,-10,43,41,17,24,5,3,0.4534883720930232,0.6219512195121951,40,43,6,6,0.15,0.1395348837209302,6,10,13,20,0.2307692307692307,0.5882352941176471,0.7647058823529411,0.7692307692307693,0.15,0.1395348837209302
Away,114,91,23,57,42,15,52,42,23,16,4,3,0.4807692307692308,0.4166666666666667,43,42,2,6,0.0465116279069767,0.1428571428571428,12,7,23,17,0.4137931034482758,0.2692307692307692,0.8846153846153846,0.5862068965517241,0.1395348837209302,0.0476190476190476
Home,104,110,-6,50,59,-9,54,46,22,22,5,5,0.4537037037037037,0.532608695652174,47,50,4,7,0.0851063829787234,0.14,9,9,20,25,0.28125,0.375,0.8333333333333334,0.78125,0.1489361702127659,0.08
Away,103,100,3,57,50,7,43,41,21,19,4,4,0.5348837209302325,0.5121951219512195,44,43,7,8,0.1590909090909091,0.1860465116279069,10,5,17,16,0.4545454545454545,0.2272727272727272,0.7727272727272727,0.7272727272727273,0.1818181818181818,0.1627906976744186
Away,102,95,7,53,41,12,46,45,24,18,3,3,0.5543478260869565,0.4333333333333333,46,46,6,6,0.1304347826086956,0.1304347826086956,6,5,23,16,0.2727272727272727,0.1851851851851851,0.8518518518518519,0.7272727272727273,0.1304347826086956,0.1304347826086956
Away,120,111,9,58,52,6,47,51,21,21,7,5,0.5212765957446809,0.4607843137254901,49,47,6,8,0.1224489795918367,0.1702127659574468,10,12,22,20,0.3846153846153846,0.4,0.7333333333333333,0.7692307692307693,0.1632653061224489,0.1276595744680851
Home,101,112,-11,49,62,-13,42,41,18,24,3,9,0.4642857142857143,0.6951219512195121,43,44,6,7,0.1395348837209302,0.1590909090909091,5,7,16,20,0.2083333333333333,0.4117647058823529,0.9411764705882352,0.8333333333333334,0.1627906976744186,0.1363636363636363
Home,89,104,-15,50,56,-6,39,41,19,20,6,4,0.5641025641025641,0.5365853658536586,39,44,11,9,0.282051282051282,0.2045454545454545,7,14,12,15,0.35,0.6666666666666666,0.5714285714285714,0.75,0.2307692307692307,0.25
Home,107,115,-8,50,50,0,43,46,20,19,4,3,0.5116279069767442,0.4456521739130434,47,49,9,9,0.1914893617021276,0.1836734693877551,5,11,19,20,0.217391304347826,0.4074074074074074,0.7037037037037037,0.8695652173913043,0.1914893617021276,0.1836734693877551
Away,102,90,12,53,47,6,43,47,21,18,5,3,0.5465116279069767,0.4148936170212766,49,49,10,7,0.2040816326530612,0.1428571428571428,4,6,25,19,0.1818181818181818,0.2068965517241379,0.8620689655172413,0.8636363636363636,0.1428571428571428,0.2040816326530612
Away,106,103,3,59,51,8,39,49,21,19,8,3,0.6410256410256411,0.4183673469387755,42,41,9,9,0.2142857142857142,0.2195121951219512,9,18,14,13,0.5,0.6,0.4666666666666667,0.7222222222222222,0.2142857142857142,0.2195121951219512
Home,116,123,-7,55,71,-16,41,48,18,26,9,7,0.5487804878048781,0.6145833333333334,40,43,6,4,0.15,0.0930232558139534,4,13,11,19,0.1739130434782608,0.5909090909090909,0.5,0.8260869565217391,0.1,0.1395348837209302
Home,98,105,-7,61,53,8,46,41,26,18,3,7,0.5978260869565217,0.524390243902439,42,44,4,3,0.0952380952380952,0.0681818181818181,6,4,21,15,0.3,0.1739130434782608,0.9130434782608696,0.75,0.0714285714285714,0.0909090909090909
Away,114,100,14,52,50,2,42,42,21,20,6,6,0.5714285714285714,0.5476190476190477,45,45,7,7,0.1555555555555555,0.1555555555555555,4,5,18,17,0.1904761904761904,0.2272727272727272,0.8181818181818182,0.8095238095238095,0.1555555555555555,0.1555555555555555
Home,94,96,-2,43,53,-10,44,45,15,20,3,4,0.375,0.4888888888888889,44,42,9,9,0.2045454545454545,0.2142857142857142,13,10,16,21,0.4482758620689655,0.4,0.64,0.7241379310344828,0.2045454545454545,0.2142857142857142
Away,114,109,5,52,54,-2,54,43,23,18,3,9,0.4537037037037037,0.5232558139534884,42,49,2,5,0.0476190476190476,0.1020408163265306,7,8,22,24,0.2258064516129032,0.32,0.88,0.7741935483870968,0.119047619047619,0.0408163265306122
Home,88,101,-13,47,53,-6,44,40,20,21,3,7,0.4886363636363636,0.6125,43,43,6,6,0.1395348837209302,0.1395348837209302,8,3,16,19,0.3333333333333333,0.1578947368421052,0.8421052631578947,0.7916666666666666,0.1395348837209302,0.1395348837209302
Away,102,89,13,50,61,-11,51,44,19,25,3,6,0.4019607843137255,0.6363636363636364,46,44,4,4,0.0869565217391304,0.0909090909090909,14,4,18,22,0.4375,0.2105263157894736,0.9473684210526316,0.6875,0.0869565217391304,0.0909090909090909
Home,106,122,-16,50,51,-1,51,40,22,20,3,4,0.4607843137254901,0.55,46,50,6,12,0.1304347826086956,0.24,8,9,16,24,0.2758620689655172,0.45,0.8,0.8275862068965517,0.2608695652173913,0.12
Home,113,120,-7,60,55,5,37,37,19,21,4,6,0.5675675675675675,0.6486486486486487,41,38,5,8,0.1219512195121951,0.2105263157894736,4,5,14,14,0.2222222222222222,0.3125,0.875,0.7777777777777778,0.1951219512195122,0.131578947368421
Home,99,120,-21,48,71,-23,45,44,18,27,3,4,0.4333333333333333,0.6590909090909091,39,40,7,3,0.1794871794871795,0.075,17,10,11,16,0.6296296296296297,0.5882352941176471,0.6470588235294118,0.5925925925925926,0.0769230769230769,0.175
Home,94,98,-4,45,44,1,38,42,19,18,3,3,0.5394736842105263,0.4642857142857143,44,44,13,8,0.2954545454545454,0.1818181818181818,8,6,18,13,0.4210526315789473,0.25,0.75,0.6842105263157895,0.1818181818181818,0.2954545454545454
Home,106,107,-1,45,51,-6,42,44,17,19,6,5,0.4761904761904761,0.4886363636363636,49,50,13,9,0.2653061224489796,0.18,6,6,22,20,0.24,0.24,0.88,0.8,0.1836734693877551,0.26
Away,121,114,7,71,54,17,43,45,27,19,11,5,0.7558139534883721,0.4777777777777778,43,46,6,4,0.1395348837209302,0.0869565217391304,4,6,20,14,0.25,0.2307692307692307,0.7692307692307693,0.875,0.0930232558139534,0.1304347826086956
Away,127,112,15,68,59,9,46,44,28,22,3,7,0.6413043478260869,0.5795454545454546,46,48,7,5,0.1521739130434782,0.1041666666666666,5,4,22,15,0.2777777777777778,0.1818181818181818,1.0,0.8333333333333334,0.108695652173913,0.1458333333333333
Away,90,82,8,42,48,-6,42,40,18,16,1,5,0.4404761904761904,0.4625,43,44,9,8,0.2093023255813953,0.1818181818181818,10,5,19,18,0.4166666666666667,0.2083333333333333,0.7916666666666666,0.75,0.1860465116279069,0.2045454545454545
Away,106,103,3,52,52,0,43,40,19,20,3,3,0.4767441860465116,0.5375,46,44,9,11,0.1956521739130435,0.25,8,6,15,16,0.3333333333333333,0.3,0.75,0.6666666666666666,0.2391304347826087,0.2045454545454545
Away,98,87,11,52,43,9,45,44,23,18,4,2,0.5555555555555556,0.4318181818181818,42,41,1,2,0.0238095238095238,0.048780487804878,7,5,24,19,0.3181818181818182,0.1923076923076923,0.9230769230769232,0.8636363636363636,0.0476190476190476,0.024390243902439
Home,86,101,-15,42,48,-6,37,52,15,19,5,5,0.4729729729729729,0.4134615384615384,43,43,10,0,0.2325581395348837,0.0,5,9,24,18,0.2272727272727272,0.2727272727272727,0.7272727272727273,0.8181818181818182,0.0,0.2325581395348837
Home,101,123,-22,46,54,-8,42,50,19,21,2,5,0.4761904761904761,0.47,44,43,3,4,0.0681818181818181,0.0930232558139534,4,10,19,23,0.1739130434782608,0.3448275862068966,0.6551724137931034,1.0,0.0909090909090909,0.0697674418604651
Away,110,97,13,52,55,-3,42,42,20,20,3,5,0.5119047619047619,0.5357142857142857,43,44,4,6,0.0930232558139534,0.1363636363636363,2,6,17,21,0.0909090909090909,0.2727272727272727,0.7727272727272727,0.9545454545454546,0.1395348837209302,0.0909090909090909
Home,125,126,-1,65,46,19,47,43,24,18,9,2,0.6063829787234043,0.4418604651162791,43,42,3,6,0.0697674418604651,0.1428571428571428,9,10,20,16,0.391304347826087,0.4,0.8,0.6956521739130435,0.1395348837209302,0.0714285714285714
Away,106,105,1,52,53,-1,45,45,21,20,1,7,0.4777777777777778,0.5222222222222223,47,45,8,4,0.1702127659574468,0.0888888888888888,8,2,23,17,0.3333333333333333,0.08,0.92,0.7083333333333334,0.0851063829787234,0.1777777777777777
Away,103,90,13,48,57,-9,45,38,19,22,3,8,0.4555555555555555,0.6842105263157895,38,38,4,5,0.1052631578947368,0.131578947368421,12,7,12,17,0.4615384615384615,0.4375,0.75,0.6538461538461539,0.131578947368421,0.1052631578947368
Home,111,124,-13,65,68,-3,51,41,24,24,10,5,0.5686274509803921,0.6463414634146342,42,46,3,6,0.0714285714285714,0.1304347826086956,9,6,15,20,0.3333333333333333,0.3529411764705882,0.8823529411764706,0.7407407407407407,0.1428571428571428,0.0652173913043478
Away,135,128,7,78,62,16,39,47,25,24,12,3,0.7948717948717948,0.5425531914893617,46,46,9,2,0.1956521739130435,0.0434782608695652,2,5,20,13,0.1428571428571428,0.217391304347826,0.8695652173913043,0.9285714285714286,0.0434782608695652,0.1956521739130435
Home,109,110,-1,51,53,-2,41,43,17,21,1,5,0.4268292682926829,0.5465116279069767,46,38,7,10,0.1521739130434782,0.2631578947368421,12,8,16,16,0.5,0.3636363636363636,0.7272727272727273,0.6666666666666666,0.217391304347826,0.1842105263157894
Away,120,111,9,64,54,10,44,42,27,19,4,6,0.6590909090909091,0.5238095238095238,46,46,9,10,0.1956521739130435,0.217391304347826,7,6,17,10,0.4117647058823529,0.2608695652173913,0.7391304347826086,0.5882352941176471,0.217391304347826,0.1956521739130435
Home,105,114,-9,40,58,-18,44,52,12,23,4,7,0.3181818181818182,0.5096153846153846,52,47,9,7,0.173076923076923,0.1489361702127659,6,7,22,27,0.1875,0.2413793103448276,0.7586206896551724,0.84375,0.1346153846153846,0.1914893617021276
Home,121,124,-3,60,56,4,41,43,23,20,5,5,0.6219512195121951,0.5232558139534884,43,46,8,6,0.1860465116279069,0.1304347826086956,3,10,19,15,0.1666666666666666,0.4347826086956521,0.8260869565217391,0.8333333333333334,0.1395348837209302,0.1739130434782608
Home,75,122,-47,37,64,-27,42,47,15,25,2,6,0.3809523809523809,0.5957446808510638,45,48,8,7,0.1777777777777777,0.1458333333333333,4,10,13,26,0.1481481481481481,0.4545454545454545,0.5909090909090909,0.9629629629629628,0.1555555555555555,0.1666666666666666
Away,105,101,4,55,42,13,45,50,23,19,4,2,0.5555555555555556,0.4,49,48,8,4,0.1632653061224489,0.0833333333333333,7,5,26,17,0.3181818181818182,0.1612903225806451,0.8387096774193549,0.7727272727272727,0.0816326530612244,0.1666666666666666
Home,79,89,-10,46,43,3,42,39,19,17,3,7,0.4880952380952381,0.5256410256410257,44,42,7,9,0.1590909090909091,0.2142857142857142,10,5,18,17,0.4347826086956521,0.2272727272727272,0.8181818181818182,0.7391304347826086,0.2045454545454545,0.1666666666666666
Home,98,99,-1,43,47,-4,40,50,16,18,2,7,0.425,0.43,43,39,8,3,0.1860465116279069,0.0769230769230769,10,11,22,17,0.4166666666666667,0.34375,0.6875,0.7083333333333334,0.0697674418604651,0.2051282051282051
Away,105,99,6,49,51,-2,43,41,18,21,7,7,0.5,0.5975609756097561,44,43,8,7,0.1818181818181818,0.1627906976744186,8,4,17,17,0.32,0.2,0.85,0.68,0.1590909090909091,0.1860465116279069
Home,96,125,-29,57,61,-4,40,46,16,21,6,4,0.475,0.5,43,40,6,6,0.1395348837209302,0.15,9,11,18,20,0.375,0.44,0.72,0.8333333333333334,0.1395348837209302,0.15
Home,76,103,-27,44,63,-19,49,34,16,24,2,6,0.3469387755102041,0.7941176470588235,41,42,6,10,0.1463414634146341,0.238095238095238,14,3,9,21,0.4242424242424242,0.3,0.9,0.6363636363636364,0.2439024390243902,0.1428571428571428
Away,100,98,2,56,43,13,42,41,21,15,5,1,0.5595238095238095,0.3780487804878049,40,40,8,6,0.2,0.15,11,10,22,13,0.5238095238095238,0.3846153846153846,0.8461538461538461,0.6190476190476191,0.15,0.2
Away,109,91,18,57,44,13,43,43,20,18,9,6,0.5697674418604651,0.4883720930232558,50,45,8,11,0.16,0.2444444444444444,8,4,22,19,0.3478260869565217,0.16,0.88,0.8260869565217391,0.22,0.1777777777777777
Home,96,108,-12,53,57,-4,41,42,21,21,2,2,0.5365853658536586,0.5238095238095238,44,45,8,7,0.1818181818181818,0.1555555555555555,5,8,18,20,0.25,0.3809523809523809,0.8571428571428571,1.0,0.1590909090909091,0.1777777777777777
Home,104,129,-25,39,58,-19,54,40,16,18,3,3,0.324074074074074,0.4875,40,47,6,8,0.15,0.1702127659574468,16,12,16,27,0.4210526315789473,0.5454545454545454,0.7272727272727273,0.7105263157894737,0.2,0.1276595744680851
Home,94,112,-18,56,57,-1,43,45,22,20,4,5,0.5581395348837209,0.5,39,44,7,3,0.1794871794871795,0.0681818181818181,7,10,17,15,0.3333333333333333,0.4,0.68,0.7142857142857143,0.0769230769230769,0.1590909090909091
Home,73,112,-39,32,50,-18,43,45,14,17,2,6,0.3488372093023256,0.4444444444444444,46,51,12,8,0.2608695652173913,0.1568627450980392,4,8,22,25,0.1379310344827586,0.2857142857142857,0.7857142857142857,0.8620689655172413,0.1739130434782608,0.2352941176470588
Away,98,83,15,53,34,19,44,37,22,13,4,5,0.5454545454545454,0.4189189189189189,43,42,6,9,0.1395348837209302,0.2142857142857142,10,5,22,15,0.4545454545454545,0.2083333333333333,0.9166666666666666,0.6818181818181818,0.2093023255813953,0.1428571428571428
Home,118,123,-5,60,60,0,50,48,25,22,7,8,0.57,0.5416666666666666,45,49,7,4,0.1555555555555555,0.0816326530612244,8,10,22,20,0.32,0.3846153846153846,0.8461538461538461,0.8,0.0888888888888888,0.1428571428571428
Home,86,104,-18,43,50,-7,37,45,16,19,5,8,0.5,0.5111111111111111,43,42,9,5,0.2093023255813953,0.119047619047619,5,9,20,18,0.238095238095238,0.3461538461538461,0.7692307692307693,0.8571428571428571,0.1162790697674418,0.2142857142857142
Away,100,93,7,46,55,-9,40,42,16,20,4,5,0.45,0.5357142857142857,39,40,6,5,0.1538461538461538,0.125,7,8,15,18,0.2916666666666667,0.3636363636363636,0.6818181818181818,0.75,0.1282051282051282,0.15
Home,102,110,-8,50,56,-6,47,48,21,24,2,3,0.4680851063829787,0.53125,46,44,4,8,0.0869565217391304,0.1818181818181818,8,10,14,20,0.3076923076923077,0.4166666666666667,0.5833333333333334,0.7692307692307693,0.1739130434782608,0.0909090909090909
Home,113,114,-1,59,56,3,39,46,22,21,5,3,0.6282051282051282,0.4891304347826087,44,42,8,8,0.1818181818181818,0.1904761904761904,8,12,18,14,0.4705882352941176,0.48,0.72,0.8235294117647058,0.1818181818181818,0.1904761904761904
Away,111,105,6,56,64,-8,47,55,20,27,3,7,0.4574468085106383,0.5545454545454546,53,48,7,8,0.1320754716981132,0.1666666666666666,9,11,19,23,0.3333333333333333,0.3928571428571428,0.6785714285714286,0.8518518518518519,0.1509433962264151,0.1458333333333333
Home,109,113,-4,49,59,-10,57,47,21,23,5,9,0.4122807017543859,0.5851063829787234,46,48,4,5,0.0869565217391304,0.1041666666666666,13,6,18,24,0.3611111111111111,0.25,0.75,0.6666666666666666,0.108695652173913,0.0833333333333333
Home,97,101,-4,46,53,-7,40,43,20,22,3,5,0.5375,0.5697674418604651,47,47,10,10,0.2127659574468085,0.2127659574468085,3,7,16,17,0.15,0.3333333333333333,0.7619047619047619,0.85,0.2127659574468085,0.2127659574468085
Home,94,109,-15,50,64,-14,46,48,22,23,2,8,0.5,0.5625,46,52,10,8,0.217391304347826,0.1538461538461538,6,14,18,22,0.25,0.56,0.72,0.9166666666666666,0.1739130434782608,0.1923076923076923
Home,95,115,-20,47,53,-6,43,44,21,19,2,6,0.5116279069767442,0.5,40,46,6,2,0.15,0.0434782608695652,3,9,22,19,0.1363636363636363,0.36,0.88,0.8636363636363636,0.05,0.1304347826086956
Away,103,100,3,53,53,0,45,46,20,22,4,6,0.4888888888888889,0.5434782608695652,49,48,6,12,0.1224489795918367,0.25,4,10,18,23,0.16,0.4166666666666667,0.75,0.92,0.2448979591836734,0.125
Home,108,109,-1,59,66,-7,42,41,21,25,7,6,0.5833333333333334,0.6829268292682927,42,43,7,6,0.1666666666666666,0.1395348837209302,7,9,16,15,0.3333333333333333,0.5625,1.0,0.7142857142857143,0.1428571428571428,0.1627906976744186
Away,97,83,14,46,51,-5,44,40,19,20,5,3,0.4886363636363636,0.5375,38,41,2,4,0.0526315789473684,0.0975609756097561,6,7,16,21,0.24,0.35,0.8,0.84,0.1052631578947368,0.048780487804878
Home,82,111,-29,49,52,-3,40,44,19,22,5,6,0.5375,0.5681818181818182,41,39,3,3,0.073170731707317,0.0769230769230769,5,7,17,17,0.238095238095238,0.3181818181818182,0.7727272727272727,0.8095238095238095,0.073170731707317,0.0769230769230769
Away,97,95,2,52,52,0,39,40,21,18,4,6,0.5897435897435898,0.525,40,41,5,10,0.125,0.2439024390243902,4,12,12,17,0.2222222222222222,0.5454545454545454,0.5454545454545454,0.9444444444444444,0.25,0.1219512195121951
Home,107,114,-7,48,45,3,39,51,13,17,3,2,0.3717948717948718,0.3529411764705882,48,40,12,8,0.25,0.2,13,11,23,16,0.5,0.3235294117647059,0.6764705882352942,0.6153846153846154,0.1666666666666666,0.3
Home,109,121,-12,56,56,0,42,40,20,20,6,7,0.5476190476190477,0.5875,44,44,8,10,0.1818181818181818,0.2272727272727272,7,6,15,19,0.3181818181818182,0.3,0.75,0.8636363636363636,0.2272727272727272,0.1818181818181818
Away,106,102,4,48,46,2,52,45,20,18,2,7,0.4038461538461538,0.4777777777777778,45,43,11,11,0.2444444444444444,0.2558139534883721,21,12,17,12,0.65625,0.4444444444444444,0.6296296296296297,0.375,0.2444444444444444,0.2558139534883721
Home,87,118,-31,54,59,-5,43,50,19,26,6,3,0.5116279069767442,0.55,46,43,5,5,0.108695652173913,0.1162790697674418,8,11,18,19,0.3333333333333333,0.4583333333333333,0.75,0.7916666666666666,0.108695652173913,0.1162790697674418
Home,111,117,-6,58,63,-5,44,40,23,24,4,9,0.5681818181818182,0.7125,46,42,5,11,0.108695652173913,0.2619047619047619,6,6,11,18,0.2857142857142857,0.375,0.6875,0.8571428571428571,0.2391304347826087,0.119047619047619
Home,82,96,-14,37,56,-19,45,34,15,15,2,4,0.3555555555555555,0.5,35,42,6,4,0.1714285714285714,0.0952380952380952,10,4,16,21,0.3333333333333333,0.2105263157894736,0.8421052631578947,0.7,0.1142857142857142,0.1428571428571428
Home,100,106,-6,52,55,-3,47,41,19,17,6,8,0.4680851063829787,0.5121951219512195,39,42,7,5,0.1794871794871795,0.119047619047619,12,9,17,16,0.4285714285714285,0.375,0.7083333333333334,0.5714285714285714,0.1282051282051282,0.1666666666666666
Away,111,97,14,54,46,8,51,42,24,17,3,5,0.5,0.4642857142857143,40,45,5,7,0.125,0.1555555555555555,11,10,19,16,0.4074074074074074,0.4,0.76,0.5925925925925926,0.175,0.1111111111111111
Home,91,99,-8,42,51,-9,37,41,15,23,6,2,0.4864864864864865,0.5853658536585366,44,43,8,6,0.1818181818181818,0.1395348837209302,3,5,16,20,0.1363636363636363,0.2777777777777778,0.8888888888888888,0.9090909090909092,0.1363636363636363,0.1860465116279069
Home,101,109,-8,43,51,-8,43,42,15,17,0,5,0.3488372093023256,0.4642857142857143,41,42,9,8,0.2195121951219512,0.1904761904761904,11,11,18,22,0.3928571428571428,0.44,0.72,0.7857142857142857,0.1951219512195122,0.2142857142857142
Home,111,115,-4,68,62,6,47,41,26,20,3,4,0.5851063829787234,0.5365853658536586,39,42,4,5,0.1025641025641025,0.119047619047619,9,9,16,13,0.4285714285714285,0.4285714285714285,0.7619047619047619,0.6190476190476191,0.1282051282051282,0.0952380952380952
Home,81,110,-29,46,55,-9,51,49,18,23,4,4,0.392156862745098,0.5102040816326531,50,50,10,10,0.2,0.2,11,10,18,22,0.3333333333333333,0.3846153846153846,0.6923076923076923,0.6666666666666666,0.2,0.2
Away,119,114,5,49,74,-25,49,44,18,25,9,10,0.4591836734693877,0.6818181818181818,43,48,8,5,0.1860465116279069,0.1041666666666666,10,6,13,23,0.3225806451612903,0.3157894736842105,0.6842105263157895,0.7419354838709677,0.1162790697674418,0.1666666666666666
Home,77,104,-27,30,57,-27,30,41,7,23,2,6,0.2666666666666666,0.6341463414634146,41,36,9,6,0.2195121951219512,0.1666666666666666,3,6,12,21,0.1304347826086956,0.3333333333333333,0.6666666666666666,0.9130434782608696,0.1463414634146341,0.25
Home,94,105,-11,46,50,-4,35,40,16,21,4,5,0.5142857142857142,0.5875,37,33,3,1,0.081081081081081,0.0303030303030303,9,4,16,15,0.4736842105263157,0.2105263157894736,0.8421052631578947,0.7894736842105263,0.027027027027027,0.0909090909090909
Away,104,87,17,44,41,3,43,39,17,16,8,3,0.4883720930232558,0.4487179487179487,42,46,7,8,0.1666666666666666,0.1739130434782608,4,5,19,23,0.1538461538461538,0.217391304347826,0.8260869565217391,0.8846153846153846,0.1904761904761904,0.1521739130434782
Home,113,115,-2,58,65,-7,38,45,19,28,6,5,0.5789473684210527,0.6777777777777778,46,41,10,6,0.217391304347826,0.1463414634146341,8,6,14,15,0.4210526315789473,0.3529411764705882,0.8235294117647058,0.7894736842105263,0.1304347826086956,0.2439024390243902
Away,111,106,5,49,58,-9,39,34,20,20,4,7,0.5641025641025641,0.6911764705882353,40,41,7,8,0.175,0.1951219512195122,8,4,14,15,0.4210526315789473,0.2857142857142857,1.0,0.7894736842105263,0.2,0.1707317073170731
Away,87,76,11,41,41,0,42,39,15,17,1,2,0.369047619047619,0.4615384615384615,48,45,10,13,0.2083333333333333,0.2888888888888888,8,6,18,20,0.2962962962962963,0.2727272727272727,0.8181818181818182,0.7407407407407407,0.2708333333333333,0.2222222222222222
Home,98,116,-18,46,64,-18,45,47,18,26,3,6,0.4333333333333333,0.6170212765957447,49,50,10,6,0.2040816326530612,0.12,6,7,18,23,0.2222222222222222,0.3333333333333333,0.8571428571428571,0.8518518518518519,0.1224489795918367,0.2
Home,108,110,-2,51,55,-4,42,42,19,21,4,7,0.5,0.5833333333333334,41,40,5,6,0.1219512195121951,0.15,7,7,15,16,0.3043478260869565,0.3333333333333333,0.7142857142857143,0.6956521739130435,0.1463414634146341,0.125
Away,119,113,6,54,67,-13,46,45,19,24,5,8,0.4673913043478261,0.6222222222222222,47,44,4,10,0.0851063829787234,0.2272727272727272,9,9,13,23,0.3333333333333333,0.4285714285714285,0.6190476190476191,0.8518518518518519,0.2127659574468085,0.0909090909090909
Away,106,102,4,58,52,6,46,46,21,20,4,6,0.5,0.5,46,44,5,7,0.108695652173913,0.1590909090909091,9,9,21,19,0.36,0.3461538461538461,0.8076923076923077,0.76,0.1521739130434782,0.1136363636363636
Away,113,109,4,54,58,-4,48,43,18,23,4,3,0.4166666666666667,0.5697674418604651,46,44,9,6,0.1956521739130435,0.1363636363636363,14,5,17,19,0.4666666666666667,0.25,0.85,0.6333333333333333,0.1304347826086956,0.2045454545454545
Away,104,95,9,57,46,11,39,37,19,14,8,3,0.5897435897435898,0.4189189189189189,35,39,6,6,0.1714285714285714,0.1538461538461538,7,11,18,17,0.35,0.4782608695652174,0.782608695652174,0.85,0.1714285714285714,0.1538461538461538
Home,98,105,-7,52,55,-3,37,41,18,21,6,4,0.5675675675675675,0.5609756097560976,42,40,6,6,0.1428571428571428,0.15,6,7,15,17,0.3157894736842105,0.35,0.75,0.8947368421052632,0.1428571428571428,0.15
Home,93,118,-25,48,57,-9,36,41,20,22,6,7,0.6388888888888888,0.6219512195121951,44,43,9,9,0.2045454545454545,0.2093023255813953,3,6,13,18,0.1875,0.3157894736842105,0.6842105263157895,1.125,0.2045454545454545,0.2093023255813953
